DOI,Title,Authors,Journal,Year,Abstract,LitmapsId,Cited By,References,PubMedId,Tags
10.12928/jreksa.v11i2.10739,Financial Ratios on Reducing Financial Distress Moderated by ESG Disclosure,"Dina Nilam Rosalika, Nurul Fauziah, Martdian Ratna Sari",Jurnal REKSA Rekayasa Keuangan Syariah dan Audit,2024,"This study investigates the impact of financial ratios—including leverage, liquidity, operational capacity, and operating cash flow—on financial distress while assessing the moderating influence of ESG disclosure. It focuses on 26 energy sector companies listed on the IDX from 2018 to 2022, employing a quantitative approach and purposive sampling method. Nine hypotheses were formulated and tested using multiple and moderated regression analysis. The study found that leverage has a significant negative effect on reducing financial distress. In contrast, liquidity, operating capacity, and operating cash flow ratios were found to impact reducing financial distress positively. This study also confirmed that ESG disclosure could weaken the relationship between liquidity and potential financial distress reduction. However, ESG disclosure does not mediate the relationship between leverage, operating capacity, and operating cash flow to financial distress reduction. This findings lend credence to the applicability of stakeholders theory in explaining the relationship between financial ratios, ESG disclosure and financial distress. It also provides insight for companies on how to prevent and mitigate financial distress. Companies, especially in the Energy Sector, could reduce the potential financial distress by optimizing both financial and non-financial aspects in their annual and sustainability reports.",277352273,2,60,,summarization
10.1155/2022/8407713,Learning High-Order Semantic Representation for Intent Classification and Slot Filling on Low-Resource Language via Hypergraph,"Xianglong Qi, Yang Gao, Ruibin Wang, Mingshan Zhao, Shengjia Cui, Mohsen Mortazavi",Mathematical Problems in Engineering,2022,"Representation of language is the first and critical task for Natural Language Understanding (NLU) in a dialogue system. Pretraining, embedding model, and fine-tuning for intent classification and slot-filling are popular and well-performing approaches but are time consuming and inefficient for low-resource languages. Concretely, the out-of-vocabulary and transferring to different languages are two tough challenges for multilingual pretrained and cross-lingual transferring models. Furthermore, quality-proved parallel data are necessary for the current frameworks. Stepping over these challenges, different from the existing solutions, we propose a novel approach, the Hypergraph Transfer Encoding Network “HGTransEnNet. The proposed model leverages off-the-shelf high-quality pretrained word embedding models of resource-rich languages to learn the high-order semantic representation of low-resource languages in a transductive clustering manner of hypergraph modeling, which does not need parallel data. The experiments show that the representations learned by “HGTransEnNet” for low-resource language are more effective than the state-of-the-art language models, which are pretrained on a large-scale multilingual or monolingual corpus, in intent classification and slot-filling tasks on Indonesian and English datasets.",251970334,1,99,,summarization
10.47191/jefms/v7-i11-27,"Analysis of Environmental, Social, Governance on Tax Avoidance in Companies Listed on the Indonesia Stock Exchange (IDX)","Yusnidar, Widya Zahra Chairunnisa, Luk Luk Fuadah",Journal of Economics Finance and Management Studies,2024,"Every business actor has different business characteristics, so that each company implements a different strategy. Business characteristics describe the industry in which business actors operate, based on the type of business carried out and the main function of each member in the company or business group. In the context of Environmental, Social, and Governance (ESG), determining business characteristics is done through functional analysis. Along with the development of the globalization era, international trade has a significant impact on the economy of a region, and can even affect the economy of a country. This research uses a qualitative method with a literature study approach and literature study, with the aim of analyzing the influence of ESG on tax avoidance. The data collected are scientific articles and international journals. The results show that companies that implement ESG have a higher level of tax avoidance compared to companies that do not implement ESG.",281492541,1,0,,summarization
10.54254/2755-2721/6/20230417,CNNs and RNNs in aspect-level sentiment analysis and comparison,Yijun Qi,Applied and Computational Engineering,2023,"Aspect-based sentiment analysis (ABSA), also known as fine-grained sentiment analysis, may offer a precise polarity for each aspect in statement aspect. CNN and RNN neural network models, the most fundamental and widely used deep neural network models, have been created by researchers using a variety of methodologies to offer reliable findings in ABSA. This paper will sort out the development process of CNN and RNN models in completing various tasks in aspect-level sentiment analysis and find out the current SOTA model. In addition, by comparing the representatives of the two models in the same environment, the advantages and disadvantages of the two models are analysed to provide guidance for choosing different baseline models. The results show that the CNN-based model has the advantages of high accuracy and fast training speed, but the design is more complicated, and the pooling layer is prone to lose position or sequence features. The RNN-LSTM based model is easier to capture sequence data, has high reliability, and has a relatively simple design structure. However, it requires significantly longer training time, the model is complex, and the computational cost is high. Considering the characteristics of the two most basic neural models, new tasks require researchers to propose better hybrid neural network models.",264941590,1,0,,summarization
10.48713/10336_47777,Identifying Key ESG Priorities for Sustainable Growth: DOUBLE MATERIALITY ASSESSMENT,"David Hernando Perdomo Mayorga, Tiril Engemoen Aasland, Johan Vilhelm Thoresen, Shelly Debbarma, Ole Floris Marco Diepstraten, Santiago Rojas Cisneros",Repositorio Institucional E-DocUR (Universidad Del Rosario),2026,"El presente proyecto tiene como propósito desarrollar un análisis de doble materialidad para la empresa MYKITA, con el fin de identificar sus principales prioridades en materia de sostenibilidad y orientar su crecimiento futuro. Para ello, se emplearon los lineamientos de los European Sustainability Reporting Standards (ESRS), se involucraron stakeholders internos y externos para la identificación de impactos, riesgos y oportunidades (IROs), y se construyó una matriz que integra la materialidad de impacto y la materialidad financiera de los temas ESG. Los hallazgos evidencian que el tema más relevante corresponde a “Consumidores y usuarios finales”, destacando la importancia de la transparencia y la innovación. Asimismo, se identificaron como prioritarios el cambio climático, la contaminación y el bienestar de la fuerza laboral, lo que resalta la necesidad de adoptar prácticas más eficientes en el uso de recursos. Adicionalmente, se detectó una brecha significativa en la conducta empresarial, particularmente en la comunicación con stakeholders externos. En conjunto, los resultados muestran que MYKITA cuenta con una base sólida para evolucionar desde el cumplimiento normativo hacia un liderazgo reconocido en sostenibilidad dentro de la industria óptica. No obstante, se evidencia la necesidad de fortalecer la visibilidad externa y la estrategia de comunicación, con el fin de mejorar el engagement y la confianza de los grupos de interés. Finalmente, el análisis de doble materialidad demuestra ser una herramienta clave para la generación de valor, promoviendo la innovación orientada al propósito y la resiliencia empresarial.",313029800,0,0,,summarization
10.48550/arxiv.2104.08200,"IndoNLG: Benchmark and Resources for Evaluating Indonesian Natural
  Language Generation","Cahyawijaya, Samuel, Winata, Genta Indra, Wilie, Bryan, Vincentio, Karissa, Li, Xiaohong, Kuncoro, Adhiguna, Ruder, Sebastian, Lim, Zhi Yuan, Bahar, Syafri, Khodra, Masayu Leylia, Purwarianti, Ayu, Fung, Pascale",arXiv (Cornell University),2021,"Natural language generation (NLG) benchmarks provide an important avenue to measure progress and develop better NLG systems. Unfortunately, the lack of publicly available NLG benchmarks for low-resource languages poses a challenging barrier for building NLG systems that work well for languages with limited amounts of data. Here we introduce IndoNLG, the first benchmark to measure natural language generation (NLG) progress in three low-resource -- yet widely spoken -- languages of Indonesia: Indonesian, Javanese, and Sundanese. Altogether, these languages are spoken by more than 100 million native speakers, and hence constitute an important use case of NLG systems today. Concretely, IndoNLG covers six tasks: summarization, question answering, chit-chat, and three different pairs of machine translation (MT) tasks. We collate a clean pretraining corpus of Indonesian, Sundanese, and Javanese datasets, Indo4B-Plus, which is used to pretrain our models: IndoBART and IndoGPT. We show that IndoBART and IndoGPT achieve competitive performance on all tasks -- despite using only one-fifth the parameters of a larger multilingual model, mBART-LARGE (Liu et al., 2020). This finding emphasizes the importance of pretraining on closely related, local languages to achieve more efficient learning and faster inference for very low-resource languages like Javanese and Sundanese.",255884075,0,0,,summarization
10.48550/arxiv.2109.13296,"TURINGBENCH: A Benchmark Environment for Turing Test in the Age of
  Neural Text Generation","Adaku Uchendu, Zeyu Ma, Thai Hoang Le, Rui Zhang, Dongwon Lee",arXiv (Cornell University),2021,"Recent progress in generative language models has enabled machines to generate astonishingly realistic texts. While there are many legitimate applications of such models, there is also a rising need to distinguish machine-generated texts from human-written ones (e.g., fake news detection). However, to our best knowledge, there is currently no benchmark environment with datasets and tasks to systematically study the so-called ""Turing Test"" problem for neural text generation methods. In this work, we present the TuringBench benchmark environment, which is comprised of (1) a dataset with 200K human- or machine-generated samples across 20 labels {Human, GPT-1, GPT-2_small, GPT-2_medium, GPT-2_large, GPT-2_xl, GPT-2_PyTorch, GPT-3, GROVER_base, GROVER_large, GROVER_mega, CTRL, XLM, XLNET_base, XLNET_large, FAIR_wmt19, FAIR_wmt20, TRANSFORMER_XL, PPLM_distil, PPLM_gpt2}, (2) two benchmark tasks -- i.e., Turing Test (TT) and Authorship Attribution (AA), and (3) a website with leaderboards. Our preliminary experimental results using TuringBench show that FAIR_wmt20 and GPT-3 are the current winners, among all language models tested, in generating the most human-like indistinguishable texts with the lowest F1 score by five state-of-the-art TT detection models. The TuringBench is available at: https://turingbench.ist.psu.edu/",256050656,0,0,,summarization
10.21203/rs.3.rs-7233119/v1,The stock market reaction to public bank ESG disclosure: An empirical examination across Asian economies,"Ngan T. K. Nguyen, Thu Dương, Phuong Ha Thi Ngo, Van Thinh Nguyen, An H. Pham",Research Square (Research Square),2025,"<title>Abstract</title> The study aims to examine the impact of ESG disclosures on investors' reaction, as evidenced through the stock price fluctuations. Event study method is used through t-test and calculation of CAAR, AR indexes to examine the change in investor reaction before and after the ESG disclosure date with the sample consists of 61 Asian banks in Malaysia, Japan, Indonesia, India, Taiwan, and China. The study results show the impact of ESG disclosure on stock market reaction. However, most of the impacts are negative, only Taiwan market has a positive reaction after the event date. The study offers possible explanations and suggests future research focus on ESG legal frameworks tailored to individual countries.",291242863,0,74,,summarization
10.21608/ejle.2022.118590.1029,Surveying Question Answering Systems: A Comparative Study,"Nada Sabry, Amr Sauber, Passant El-Kafrawy",The Egyptian Journal of Language Engineering,2022,(missing abstract),139832745,0,0,,summarization
10.48550/arxiv.2602.05495,Transport and Merge: Cross-Architecture Merging for Large Language Models,"Chenhang Cui, Binyun Yang, Fei Shen, Yuxin Chen, Jingnan Zheng, Xiang Wang, An Zhang, Tat-Seng Chua",arXiv (Cornell University),2026,"Large language models (LLMs) achieve strong capabilities by scaling model capacity and training data, yet many real-world deployments rely on smaller models trained or adapted from low-resource data. This gap motivates the need for mechanisms to transfer knowledge from large, high-resource models to smaller, low-resource targets. While model merging provides an effective transfer mechanism, most existing approaches assume architecture-compatible models and therefore cannot directly transfer knowledge from large high-resource LLMs to heterogeneous low-resource targets. In this work, we propose a cross-architecture merging framework based on optimal transport (OT) that aligns activations to infer cross-neuron correspondences between heterogeneous models. The resulting transport plans are then used to guide direct weight-space fusion, enabling effective high-resource to low-resource transfer using only a small set of inputs. Extensive experiments across low-resource languages and specialized domains demonstrate consistent improvements over target models.",299519332,0,76,,summarization
10.48550/arxiv.2602.05495,Transport and Merge: Cross-Architecture Merging for Large Language Models,"Chenhang Cui, Binyun Yang, Fei Shen, Yuxin Chen, Jingnan Zheng, Xiang Wang, An Zhang, Tat-Seng Chua",ArXiv.org,2026,"Large language models (LLMs) achieve strong capabilities by scaling model capacity and training data, yet many real-world deployments rely on smaller models trained or adapted from low-resource data. This gap motivates the need for mechanisms to transfer knowledge from large, high-resource models to smaller, low-resource targets. While model merging provides an effective transfer mechanism, most existing approaches assume architecture-compatible models and therefore cannot directly transfer knowledge from large high-resource LLMs to heterogeneous low-resource targets. In this work, we propose a cross-architecture merging framework based on optimal transport (OT) that aligns activations to infer cross-neuron correspondences between heterogeneous models. The resulting transport plans are then used to guide direct weight-space fusion, enabling effective high-resource to low-resource transfer using only a small set of inputs. Extensive experiments across low-resource languages and specialized domains demonstrate consistent improvements over target models.",299825594,0,76,,summarization
10.48550/arxiv.2003.09986,"Toward Tag-free Aspect Based Sentiment Analysis: A Multiple Attention
  Network Approach","Yao Qiang, Xin Li, Dongxiao Zhu",arXiv (Cornell University),2020,"Existing aspect based sentiment analysis (ABSA) approaches leverage various neural network models to extract the aspect sentiments via learning aspect-specific feature representations. However, these approaches heavily rely on manual tagging of user reviews according to the predefined aspects as the input, a laborious and time-consuming process. Moreover, the underlying methods do not explain how and why the opposing aspect level polarities in a user review lead to the overall polarity. In this paper, we tackle these two problems by designing and implementing a new Multiple-Attention Network (MAN) approach for more powerful ABSA without the need for aspect tags using two new tag-free data sets crawled directly from TripAdvisor ({https://www.tripadvisor.com}). With the Self- and Position-Aware attention mechanism, MAN is capable of extracting both aspect level and overall sentiments from the text reviews using the aspect level and overall customer ratings, and it can also detect the vital aspect(s) leading to the overall sentiment polarity among different aspects via a new aspect ranking scheme. We carry out extensive experiments to demonstrate the strong performance of MAN compared to other state-of-the-art ABSA approaches and the explainability of our approach by visualizing and interpreting attention weights in case studies.",257433054,0,26,,summarization
10.11606/t.18.2023.tde-19012024-150115,Soft Systems Thinking and Aspect-Based Sentiment Analysis to support performance management and better-informed decision-making,Ingrid Saiala Cavalcante de Souza Feitosa,(missing journal),2024,(missing abstract),268902210,0,0,,summarization
10.1038/s41598-026-41985-3,Interpretable ESG–sentiment hybrid deep learning for asset return forecasting with quantified interactions and latency-aware deployment,"S.K. Mishra, Zefree Lazarus Mayaluri, Chee-Yoong Liew, Prabodh Kumar Sahoo, Aswini Kumar Samantaray",Scientific Reports,2026,"Accurate forecasting of financial time series increasingly relies on alternative data such as environmental, social and governance (ESG) scores and news-based sentiment, yet the way these signals interact and when they actually improve forecasts is still poorly understood. We introduce an interpretable hybrid framework for asset return forecasting that combines a Temporal Fusion Transformer (TFT) with a lightweight Support Vector Regression (SVR) residual corrector and an explicit gated late fusion of ESG features with aspect-based financial sentiment (FinBERT-based ABSA). The gating mechanism learns when to emphasize sustainability versus sentiment signals, while SHAP interaction values and Friedman's H quantify ESG-sentiment interactions across assets and regimes. A finance-grade, leak-proof walk-forward protocol (252 trading days train / 10 days test, within-fold scaling, ABSA items strictly before 16:00 ET; ESG effective T+3; macro T+1, HAC-robust Diebold-Mariano tests) is applied to US large-cap technology equities, major global indices, and BTC/ETH over 2020-2024. Across [Formula: see text] independent seeds, the hybrid achieves aggregate mean absolute error of [Formula: see text] and RMSE of [Formula: see text] on next-day log returns, with directional accuracy [Formula: see text], IC 0.39, and ICIR 0.82, significantly outperforming tuned deep-learning and machine-learning baselines (HAC-robust per-asset Diebold-Mariano tests with BH-FDR [Formula: see text]; Fisher aggregation yields [Formula: see text]). Simple long-only, thresholded simulations indicate higher risk-adjusted performance and lower maximum drawdown under conservative transaction-cost assumptions. Ablation studies show that removing either ESG or sentiment features yields the largest degradations, and that the SVR corrector stabilizes errors under regime shifts. To directly address market-cycle sensitivity, we evaluate stability across event-defined stress windows (COVID-19 crash, 2022 tightening cycle, and 2023 banking stress) and volatility-defined regimes using terciles of 20-day realized volatility. We report regime-split forecasting and strategy metrics with block-bootstrap confidence intervals, HAC-robust Diebold-Mariano tests within each regime, and residual-stabilization diagnostics that quantify the SVR variance and skewness reduction under stress. ESG-sentiment interactions are statistically non-zero and regime-dependent, with sentiment gaining importance in turbulent periods and ESG in calmer markets. A latency-optimized variant that removes auxiliary BiLSTMs retains over [Formula: see text] of the accuracy gains while reducing inference time by approximately [Formula: see text] of the full model (i.e., a reduction of about [Formula: see text]), supporting near-real-time deployment.",302632910,0,55,,"sna, summarization"
10.36948/ijfmr.2024.v06i03.23900,A Study of ESG using Survey Method on Stake Holder’s Awareness in Corporate Sector,Anupama Jonnalagadda -,International Journal For Multidisciplinary Research,2024,"The significance of environmental, social, and governance (ESG) considerations in business decision-making has gained attention in recent years . Organizations are realizing the need to assess and disclose their ESG performance as investors and customers grow more aware of the effects businesses have on the environment. This study highlights on various metrics and significance of it in world economies. Understanding the ESG reporting and ESG indicators is the aim of the researcher. A questionnaire has been administered to gain insights of ESG metrics and to know awareness about Reporting of ESG in corporate s. The 100 questionnaire have been mailed and 87 responses have been received, to know various aspects of ESG , its implementation in businesses. The questionnaire includes 23 aspects which cover and are concerned with ESG to environmental laws, and encouraging community in the organization’s social responsibility programs, Governance methods in moral decision making, incorporation of environmental sustainability measures into corporate operations, Community development ,employee welfare and diversity and inclusion ‘s effects on business operations, significance of key performance measures related to ESG affect financial performance, Innovation and Technology , Accountability and Transparency , businesses communication with the stake holders, Employee involvement and contribution for the success of ESG, companies monitoring and evaluating ESG performance, companies monitoring and evaluating ESG performance and the like have been dealt with and response has been moderate to high awareness in many aspects from the stake holders. This gives us an understanding , how corporate are indulging in ESG , as it is the need of the hour and it is encouraging to see many are adopting quickly for the benefit of the society, at large.",274344682,0,0,,summarization
