:START_ID,:END_ID,:TYPE
record:r027_001,company:best_sr_2024,FROM_COMPANY
record:r027_001,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r027_001,prompt:tone_zero_shot_english_md,USED_PROMPT
record:r027_001,aspect:environmental_claims,HAS_ASPECT
record:r027_001,esgpillar:e,HAS_PILLAR
record:r027_001,tone:commitment,HAS_TONE
record:r027_001,sentiment:neutral,HAS_SENTIMENT
record:r027_001,climatelabel:climate_detection,HAS_CLIMATE_LABEL
record:r027_001,climatelabel:climate_commitment,HAS_CLIMATE_LABEL
record:r027_001,climatelabel:environmental_claims,HAS_CLIMATE_LABEL
record:r027_002,company:best_sr_2024,FROM_COMPANY
record:r027_002,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r027_002,prompt:tone_zero_shot_english_md,USED_PROMPT
record:r027_002,aspect:governance,HAS_ASPECT
record:r027_002,esgpillar:g,HAS_PILLAR
record:r027_002,tone:action,HAS_TONE
record:r027_002,sentiment:neutral,HAS_SENTIMENT
record:r027_002,climatelabel:governance,HAS_CLIMATE_LABEL
record:r027_003,company:best_sr_2024,FROM_COMPANY
record:r027_003,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r027_003,prompt:tone_zero_shot_english_md,USED_PROMPT
record:r027_003,aspect:governance,HAS_ASPECT
record:r027_003,esgpillar:g,HAS_PILLAR
record:r027_003,tone:action,HAS_TONE
record:r027_003,sentiment:neutral,HAS_SENTIMENT
record:r027_003,climatelabel:governance,HAS_CLIMATE_LABEL
record:r027_004,company:best_sr_2024,FROM_COMPANY
record:r027_004,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r027_004,prompt:tone_zero_shot_english_md,USED_PROMPT
record:r027_004,aspect:governance,HAS_ASPECT
record:r027_004,esgpillar:g,HAS_PILLAR
record:r027_004,tone:action,HAS_TONE
record:r027_004,sentiment:neutral,HAS_SENTIMENT
record:r027_004,climatelabel:governance,HAS_CLIMATE_LABEL
record:r027_005,company:best_sr_2024,FROM_COMPANY
record:r027_005,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r027_005,prompt:tone_zero_shot_english_md,USED_PROMPT
record:r027_005,aspect:governance,HAS_ASPECT
record:r027_005,esgpillar:g,HAS_PILLAR
record:r027_005,tone:commitment,HAS_TONE
record:r027_005,sentiment:neutral,HAS_SENTIMENT
record:r027_005,climatelabel:governance,HAS_CLIMATE_LABEL
record:r027_006,company:best_sr_2024,FROM_COMPANY
record:r027_006,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r027_006,prompt:tone_zero_shot_english_md,USED_PROMPT
record:r027_006,aspect:governance,HAS_ASPECT
record:r027_006,esgpillar:g,HAS_PILLAR
record:r027_006,tone:commitment,HAS_TONE
record:r027_006,sentiment:neutral,HAS_SENTIMENT
record:r027_006,climatelabel:governance,HAS_CLIMATE_LABEL
record:r027_007,company:best_sr_2024,FROM_COMPANY
record:r027_007,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r027_007,prompt:tone_zero_shot_english_md,USED_PROMPT
record:r027_007,aspect:governance,HAS_ASPECT
record:r027_007,esgpillar:g,HAS_PILLAR
record:r027_007,tone:action,HAS_TONE
record:r027_007,sentiment:neutral,HAS_SENTIMENT
record:r027_007,climatelabel:governance,HAS_CLIMATE_LABEL
record:r027_008,company:best_sr_2024,FROM_COMPANY
record:r027_008,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r027_008,prompt:tone_zero_shot_english_md,USED_PROMPT
record:r027_008,aspect:governance,HAS_ASPECT
record:r027_008,esgpillar:g,HAS_PILLAR
record:r027_008,tone:action,HAS_TONE
record:r027_008,sentiment:neutral,HAS_SENTIMENT
record:r027_008,climatelabel:governance,HAS_CLIMATE_LABEL
record:r027_009,company:best_sr_2024,FROM_COMPANY
record:r027_009,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r027_009,prompt:tone_zero_shot_english_md,USED_PROMPT
record:r027_009,aspect:governance,HAS_ASPECT
record:r027_009,esgpillar:g,HAS_PILLAR
record:r027_009,tone:action,HAS_TONE
record:r027_009,sentiment:neutral,HAS_SENTIMENT
record:r027_009,climatelabel:governance,HAS_CLIMATE_LABEL
record:r027_010,company:best_sr_2024,FROM_COMPANY
record:r027_010,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r027_010,prompt:tone_zero_shot_english_md,USED_PROMPT
record:r027_010,aspect:governance,HAS_ASPECT
record:r027_010,esgpillar:g,HAS_PILLAR
record:r027_010,tone:action,HAS_TONE
record:r027_010,sentiment:neutral,HAS_SENTIMENT
record:r027_010,climatelabel:governance,HAS_CLIMATE_LABEL
record:r035_000,company:icr_sustainability_23_24,FROM_COMPANY
record:r035_000,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r035_000,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r035_000,aspect:climate_commitment,HAS_ASPECT
record:r035_000,esgpillar:e,HAS_PILLAR
record:r035_000,tone:commitment,HAS_TONE
record:r035_000,sentiment:neutral,HAS_SENTIMENT
record:r035_000,climatelabel:climate_commitment,HAS_CLIMATE_LABEL
record:r035_000,climatelabel:netzero_reduction,HAS_CLIMATE_LABEL
record:r035_000,climatelabel:climate_f,HAS_CLIMATE_LABEL
record:r035_001,company:icr_sustainability_23_24,FROM_COMPANY
record:r035_001,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r035_001,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r035_001,aspect:climate_d,HAS_ASPECT
record:r035_001,esgpillar:e,HAS_PILLAR
record:r035_001,tone:outcome,HAS_TONE
record:r035_001,sentiment:positive,HAS_SENTIMENT
record:r035_001,climatelabel:climate_d,HAS_CLIMATE_LABEL
record:r035_001,climatelabel:metrics,HAS_CLIMATE_LABEL
record:r035_001,climatelabel:climate_sentiment,HAS_CLIMATE_LABEL
record:r035_002,company:icr_sustainability_23_24,FROM_COMPANY
record:r035_002,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r035_002,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r035_002,aspect:climate_commitment,HAS_ASPECT
record:r035_002,esgpillar:e,HAS_PILLAR
record:r035_002,tone:commitment,HAS_TONE
record:r035_002,sentiment:neutral,HAS_SENTIMENT
record:r035_002,climatelabel:climate_commitment,HAS_CLIMATE_LABEL
record:r035_002,climatelabel:climate_d,HAS_CLIMATE_LABEL
record:r035_003,company:icr_sustainability_23_24,FROM_COMPANY
record:r035_003,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r035_003,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r035_003,aspect:climate_d,HAS_ASPECT
record:r035_003,esgpillar:e,HAS_PILLAR
record:r035_003,tone:outcome,HAS_TONE
record:r035_003,sentiment:neutral,HAS_SENTIMENT
record:r035_003,climatelabel:climate_d,HAS_CLIMATE_LABEL
record:r035_003,climatelabel:metrics,HAS_CLIMATE_LABEL
record:r035_004,company:icr_sustainability_23_24,FROM_COMPANY
record:r035_004,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r035_004,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r035_004,aspect:environmental_claims,HAS_ASPECT
record:r035_004,esgpillar:e,HAS_PILLAR
record:r035_004,tone:action,HAS_TONE
record:r035_004,sentiment:positive,HAS_SENTIMENT
record:r035_004,climatelabel:environmental_claims,HAS_CLIMATE_LABEL
record:r035_004,climatelabel:climate_d,HAS_CLIMATE_LABEL
record:r035_005,company:icr_sustainability_23_24,FROM_COMPANY
record:r035_005,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r035_005,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r035_005,aspect:climate_d,HAS_ASPECT
record:r035_005,esgpillar:e,HAS_PILLAR
record:r035_005,tone:outcome,HAS_TONE
record:r035_005,sentiment:positive,HAS_SENTIMENT
record:r035_005,climatelabel:climate_d,HAS_CLIMATE_LABEL
record:r035_005,climatelabel:metrics,HAS_CLIMATE_LABEL
record:r035_006,company:icr_sustainability_23_24,FROM_COMPANY
record:r035_006,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r035_006,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r035_006,aspect:governance,HAS_ASPECT
record:r035_006,esgpillar:g,HAS_PILLAR
record:r035_006,tone:outcome,HAS_TONE
record:r035_006,sentiment:positive,HAS_SENTIMENT
record:r035_006,climatelabel:governance,HAS_CLIMATE_LABEL
record:r035_006,climatelabel:climate_d,HAS_CLIMATE_LABEL
record:r035_007,company:icr_sustainability_23_24,FROM_COMPANY
record:r035_007,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r035_007,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r035_007,aspect:governance,HAS_ASPECT
record:r035_007,esgpillar:g,HAS_PILLAR
record:r035_007,tone:commitment,HAS_TONE
record:r035_007,sentiment:neutral,HAS_SENTIMENT
record:r035_007,climatelabel:governance,HAS_CLIMATE_LABEL
record:r035_007,climatelabel:climate_commitment,HAS_CLIMATE_LABEL
record:r035_008,company:icr_sustainability_23_24,FROM_COMPANY
record:r035_008,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r035_008,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r035_008,aspect:governance,HAS_ASPECT
record:r035_008,esgpillar:g,HAS_PILLAR
record:r035_008,tone:commitment,HAS_TONE
record:r035_008,sentiment:neutral,HAS_SENTIMENT
record:r035_008,climatelabel:governance,HAS_CLIMATE_LABEL
record:r035_008,climatelabel:climate_commitment,HAS_CLIMATE_LABEL
record:r035_009,company:icr_sustainability_23_24,FROM_COMPANY
record:r035_009,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r035_009,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r035_009,aspect:climate_d,HAS_ASPECT
record:r035_009,esgpillar:e,HAS_PILLAR
record:r035_009,tone:outcome,HAS_TONE
record:r035_009,sentiment:positive,HAS_SENTIMENT
record:r035_009,climatelabel:climate_d,HAS_CLIMATE_LABEL
record:r035_009,climatelabel:metrics,HAS_CLIMATE_LABEL
record:r035_010,company:icr_sustainability_23_24,FROM_COMPANY
record:r035_010,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r035_010,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r035_010,aspect:climate_d,HAS_ASPECT
record:r035_010,esgpillar:e,HAS_PILLAR
record:r035_010,tone:outcome,HAS_TONE
record:r035_010,sentiment:positive,HAS_SENTIMENT
record:r035_010,climatelabel:climate_d,HAS_CLIMATE_LABEL
record:r035_010,climatelabel:metrics,HAS_CLIMATE_LABEL
record:r035_011,company:icr_sustainability_23_24,FROM_COMPANY
record:r035_011,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r035_011,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r035_011,aspect:climate_d,HAS_ASPECT
record:r035_011,esgpillar:e,HAS_PILLAR
record:r035_011,tone:outcome,HAS_TONE
record:r035_011,sentiment:negative,HAS_SENTIMENT
record:r035_011,climatelabel:climate_d,HAS_CLIMATE_LABEL
record:r035_011,climatelabel:metrics,HAS_CLIMATE_LABEL
record:r035_012,company:icr_sustainability_23_24,FROM_COMPANY
record:r035_012,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r035_012,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r035_012,aspect:climate_d,HAS_ASPECT
record:r035_012,esgpillar:e,HAS_PILLAR
record:r035_012,tone:outcome,HAS_TONE
record:r035_012,sentiment:positive,HAS_SENTIMENT
record:r035_012,climatelabel:climate_d,HAS_CLIMATE_LABEL
record:r035_012,climatelabel:metrics,HAS_CLIMATE_LABEL
record:r035_013,company:icr_sustainability_23_24,FROM_COMPANY
record:r035_013,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r035_013,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r035_013,aspect:climate_d,HAS_ASPECT
record:r035_013,esgpillar:e,HAS_PILLAR
record:r035_013,tone:outcome,HAS_TONE
record:r035_013,sentiment:negative,HAS_SENTIMENT
record:r035_013,climatelabel:climate_d,HAS_CLIMATE_LABEL
record:r035_013,climatelabel:metrics,HAS_CLIMATE_LABEL
record:r041_000,company:20250526113828_2025_05_26ptba_laporan_berkelanjutan113825,FROM_COMPANY
record:r041_000,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r041_000,prompt:tone_chain_of_thought_indonesian_md,USED_PROMPT
record:r041_000,aspect:climate_commitment,HAS_ASPECT
record:r041_000,esgpillar:e,HAS_PILLAR
record:r041_000,tone:commitment,HAS_TONE
record:r041_000,sentiment:neutral,HAS_SENTIMENT
record:r041_000,climatelabel:climate_commitment,HAS_CLIMATE_LABEL
record:r041_000,climatelabel:climate_d,HAS_CLIMATE_LABEL
record:r041_000,climatelabel:climate_specificity,HAS_CLIMATE_LABEL
record:r041_001,company:20250526113828_2025_05_26ptba_laporan_berkelanjutan113825,FROM_COMPANY
record:r041_001,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r041_001,prompt:tone_chain_of_thought_indonesian_md,USED_PROMPT
record:r041_001,aspect:environmental_claims,HAS_ASPECT
record:r041_001,esgpillar:e,HAS_PILLAR
record:r041_001,tone:action,HAS_TONE
record:r041_001,sentiment:neutral,HAS_SENTIMENT
record:r041_001,climatelabel:environmental_claims,HAS_CLIMATE_LABEL
record:r041_001,climatelabel:climate_d,HAS_CLIMATE_LABEL
record:r041_001,climatelabel:climate_specificity,HAS_CLIMATE_LABEL
record:r041_002,company:20250526113828_2025_05_26ptba_laporan_berkelanjutan113825,FROM_COMPANY
record:r041_002,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r041_002,prompt:tone_chain_of_thought_indonesian_md,USED_PROMPT
record:r041_002,aspect:environmental_claims,HAS_ASPECT
record:r041_002,esgpillar:e,HAS_PILLAR
record:r041_002,tone:action,HAS_TONE
record:r041_002,sentiment:neutral,HAS_SENTIMENT
record:r041_002,climatelabel:environmental_claims,HAS_CLIMATE_LABEL
record:r041_002,climatelabel:climate_d,HAS_CLIMATE_LABEL
record:r041_002,climatelabel:climate_specificity,HAS_CLIMATE_LABEL
record:r041_003,company:20250526113828_2025_05_26ptba_laporan_berkelanjutan113825,FROM_COMPANY
record:r041_003,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r041_003,prompt:tone_chain_of_thought_indonesian_md,USED_PROMPT
record:r041_003,aspect:netzero_reduction,HAS_ASPECT
record:r041_003,esgpillar:e,HAS_PILLAR
record:r041_003,tone:commitment,HAS_TONE
record:r041_003,sentiment:neutral,HAS_SENTIMENT
record:r041_003,climatelabel:netzero_reduction,HAS_CLIMATE_LABEL
record:r041_003,climatelabel:climate_commitment,HAS_CLIMATE_LABEL
record:r041_003,climatelabel:climate_f,HAS_CLIMATE_LABEL
record:r041_004,company:20250526113828_2025_05_26ptba_laporan_berkelanjutan113825,FROM_COMPANY
record:r041_004,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r041_004,prompt:tone_chain_of_thought_indonesian_md,USED_PROMPT
record:r041_004,aspect:climate_commitment,HAS_ASPECT
record:r041_004,esgpillar:e,HAS_PILLAR
record:r041_004,tone:commitment,HAS_TONE
record:r041_004,sentiment:neutral,HAS_SENTIMENT
record:r041_004,climatelabel:climate_commitment,HAS_CLIMATE_LABEL
record:r041_004,climatelabel:climate_f,HAS_CLIMATE_LABEL
record:r041_005,company:20250526113828_2025_05_26ptba_laporan_berkelanjutan113825,FROM_COMPANY
record:r041_005,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r041_005,prompt:tone_chain_of_thought_indonesian_md,USED_PROMPT
record:r041_005,aspect:governance,HAS_ASPECT
record:r041_005,esgpillar:g,HAS_PILLAR
record:r041_005,tone:outcome,HAS_TONE
record:r041_005,sentiment:positive,HAS_SENTIMENT
record:r041_005,climatelabel:governance,HAS_CLIMATE_LABEL
record:r041_005,climatelabel:metrics,HAS_CLIMATE_LABEL
record:r041_006,company:20250526113828_2025_05_26ptba_laporan_berkelanjutan113825,FROM_COMPANY
record:r041_006,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r041_006,prompt:tone_chain_of_thought_indonesian_md,USED_PROMPT
record:r041_006,aspect:governance,HAS_ASPECT
record:r041_006,esgpillar:g,HAS_PILLAR
record:r041_006,tone:outcome,HAS_TONE
record:r041_006,sentiment:positive,HAS_SENTIMENT
record:r041_006,climatelabel:governance,HAS_CLIMATE_LABEL
record:r041_006,climatelabel:metrics,HAS_CLIMATE_LABEL
record:r041_007,company:20250526113828_2025_05_26ptba_laporan_berkelanjutan113825,FROM_COMPANY
record:r041_007,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r041_007,prompt:tone_chain_of_thought_indonesian_md,USED_PROMPT
record:r041_007,aspect:governance,HAS_ASPECT
record:r041_007,esgpillar:g,HAS_PILLAR
record:r041_007,tone:outcome,HAS_TONE
record:r041_007,sentiment:positive,HAS_SENTIMENT
record:r041_007,climatelabel:governance,HAS_CLIMATE_LABEL
record:r041_007,climatelabel:metrics,HAS_CLIMATE_LABEL
record:r043_000,company:vktr_ar_sr_2024,FROM_COMPANY
record:r043_000,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r043_000,prompt:tone_chain_of_thought_indonesian_md,USED_PROMPT
record:r043_000,aspect:climate_detection,HAS_ASPECT
record:r043_000,esgpillar:e,HAS_PILLAR
record:r043_000,tone:commitment,HAS_TONE
record:r043_000,sentiment:neutral,HAS_SENTIMENT
record:r043_000,climatelabel:climate_d,HAS_CLIMATE_LABEL
record:r043_000,climatelabel:climate_specificity,HAS_CLIMATE_LABEL
record:r043_000,climatelabel:climate_commitment,HAS_CLIMATE_LABEL
record:r043_000,climatelabel:climate_sentiment,HAS_CLIMATE_LABEL
record:r043_000,climatelabel:climate_s,HAS_CLIMATE_LABEL
record:r043_001,company:vktr_ar_sr_2024,FROM_COMPANY
record:r043_001,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r043_001,prompt:tone_chain_of_thought_indonesian_md,USED_PROMPT
record:r043_001,aspect:climate_detection,HAS_ASPECT
record:r043_001,esgpillar:e,HAS_PILLAR
record:r043_001,tone:action,HAS_TONE
record:r043_001,sentiment:positive,HAS_SENTIMENT
record:r043_001,climatelabel:climate_d,HAS_CLIMATE_LABEL
record:r043_001,climatelabel:climate_specificity,HAS_CLIMATE_LABEL
record:r043_001,climatelabel:climate_commitment,HAS_CLIMATE_LABEL
record:r043_001,climatelabel:climate_sentiment,HAS_CLIMATE_LABEL
record:r043_001,climatelabel:climate_s,HAS_CLIMATE_LABEL
record:r043_002,company:vktr_ar_sr_2024,FROM_COMPANY
record:r043_002,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r043_002,prompt:tone_chain_of_thought_indonesian_md,USED_PROMPT
record:r043_002,aspect:climate_detection,HAS_ASPECT
record:r043_002,esgpillar:e,HAS_PILLAR
record:r043_002,tone:commitment,HAS_TONE
record:r043_002,sentiment:positive,HAS_SENTIMENT
record:r043_002,climatelabel:climate_d,HAS_CLIMATE_LABEL
record:r043_002,climatelabel:climate_specificity,HAS_CLIMATE_LABEL
record:r043_002,climatelabel:climate_commitment,HAS_CLIMATE_LABEL
record:r043_002,climatelabel:climate_sentiment,HAS_CLIMATE_LABEL
record:r043_002,climatelabel:climate_s,HAS_CLIMATE_LABEL
record:r043_003,company:vktr_ar_sr_2024,FROM_COMPANY
record:r043_003,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r043_003,prompt:tone_chain_of_thought_indonesian_md,USED_PROMPT
record:r043_003,aspect:climate_detection,HAS_ASPECT
record:r043_003,esgpillar:e,HAS_PILLAR
record:r043_003,tone:action,HAS_TONE
record:r043_003,sentiment:neutral,HAS_SENTIMENT
record:r043_003,climatelabel:climate_d,HAS_CLIMATE_LABEL
record:r043_003,climatelabel:climate_specificity,HAS_CLIMATE_LABEL
record:r043_003,climatelabel:climate_commitment,HAS_CLIMATE_LABEL
record:r043_003,climatelabel:climate_sentiment,HAS_CLIMATE_LABEL
record:r043_003,climatelabel:climate_s,HAS_CLIMATE_LABEL
record:r043_004,company:vktr_ar_sr_2024,FROM_COMPANY
record:r043_004,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r043_004,prompt:tone_chain_of_thought_indonesian_md,USED_PROMPT
record:r043_004,aspect:climate_detection,HAS_ASPECT
record:r043_004,esgpillar:e,HAS_PILLAR
record:r043_004,tone:commitment,HAS_TONE
record:r043_004,sentiment:neutral,HAS_SENTIMENT
record:r043_004,climatelabel:climate_d,HAS_CLIMATE_LABEL
record:r043_004,climatelabel:climate_specificity,HAS_CLIMATE_LABEL
record:r043_004,climatelabel:climate_commitment,HAS_CLIMATE_LABEL
record:r043_004,climatelabel:climate_sentiment,HAS_CLIMATE_LABEL
record:r043_004,climatelabel:climate_s,HAS_CLIMATE_LABEL
record:r043_005,company:vktr_ar_sr_2024,FROM_COMPANY
record:r043_005,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r043_005,prompt:tone_chain_of_thought_indonesian_md,USED_PROMPT
record:r043_005,aspect:climate_detection,HAS_ASPECT
record:r043_005,esgpillar:e,HAS_PILLAR
record:r043_005,tone:commitment,HAS_TONE
record:r043_005,sentiment:neutral,HAS_SENTIMENT
record:r043_005,climatelabel:climate_d,HAS_CLIMATE_LABEL
record:r043_005,climatelabel:climate_specificity,HAS_CLIMATE_LABEL
record:r043_005,climatelabel:climate_commitment,HAS_CLIMATE_LABEL
record:r043_005,climatelabel:climate_sentiment,HAS_CLIMATE_LABEL
record:r043_005,climatelabel:climate_s,HAS_CLIMATE_LABEL
record:r043_006,company:vktr_ar_sr_2024,FROM_COMPANY
record:r043_006,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r043_006,prompt:tone_chain_of_thought_indonesian_md,USED_PROMPT
record:r043_006,aspect:climate_detection,HAS_ASPECT
record:r043_006,esgpillar:e,HAS_PILLAR
record:r043_006,tone:commitment,HAS_TONE
record:r043_006,sentiment:neutral,HAS_SENTIMENT
record:r043_006,climatelabel:climate_d,HAS_CLIMATE_LABEL
record:r043_006,climatelabel:climate_specificity,HAS_CLIMATE_LABEL
record:r043_006,climatelabel:climate_commitment,HAS_CLIMATE_LABEL
record:r043_006,climatelabel:climate_sentiment,HAS_CLIMATE_LABEL
record:r043_006,climatelabel:climate_s,HAS_CLIMATE_LABEL
record:r043_007,company:vktr_ar_sr_2024,FROM_COMPANY
record:r043_007,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r043_007,prompt:tone_chain_of_thought_indonesian_md,USED_PROMPT
record:r043_007,aspect:climate_detection,HAS_ASPECT
record:r043_007,esgpillar:e,HAS_PILLAR
record:r043_007,tone:commitment,HAS_TONE
record:r043_007,sentiment:neutral,HAS_SENTIMENT
record:r043_007,climatelabel:climate_d,HAS_CLIMATE_LABEL
record:r043_007,climatelabel:climate_specificity,HAS_CLIMATE_LABEL
record:r043_007,climatelabel:climate_commitment,HAS_CLIMATE_LABEL
record:r043_007,climatelabel:climate_sentiment,HAS_CLIMATE_LABEL
record:r043_007,climatelabel:climate_s,HAS_CLIMATE_LABEL
record:r043_008,company:vktr_ar_sr_2024,FROM_COMPANY
record:r043_008,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r043_008,prompt:tone_chain_of_thought_indonesian_md,USED_PROMPT
record:r043_008,aspect:climate_detection,HAS_ASPECT
record:r043_008,esgpillar:e,HAS_PILLAR
record:r043_008,tone:commitment,HAS_TONE
record:r043_008,sentiment:neutral,HAS_SENTIMENT
record:r043_008,climatelabel:climate_d,HAS_CLIMATE_LABEL
record:r043_008,climatelabel:climate_specificity,HAS_CLIMATE_LABEL
record:r043_008,climatelabel:climate_commitment,HAS_CLIMATE_LABEL
record:r043_008,climatelabel:climate_sentiment,HAS_CLIMATE_LABEL
record:r043_008,climatelabel:climate_s,HAS_CLIMATE_LABEL
record:r043_009,company:vktr_ar_sr_2024,FROM_COMPANY
record:r043_009,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r043_009,prompt:tone_chain_of_thought_indonesian_md,USED_PROMPT
record:r043_009,aspect:climate_detection,HAS_ASPECT
record:r043_009,esgpillar:e,HAS_PILLAR
record:r043_009,tone:action,HAS_TONE
record:r043_009,sentiment:neutral,HAS_SENTIMENT
record:r043_009,climatelabel:climate_d,HAS_CLIMATE_LABEL
record:r043_009,climatelabel:climate_specificity,HAS_CLIMATE_LABEL
record:r043_009,climatelabel:climate_commitment,HAS_CLIMATE_LABEL
record:r043_009,climatelabel:climate_sentiment,HAS_CLIMATE_LABEL
record:r043_009,climatelabel:climate_s,HAS_CLIMATE_LABEL
record:r043_010,company:vktr_ar_sr_2024,FROM_COMPANY
record:r043_010,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r043_010,prompt:tone_chain_of_thought_indonesian_md,USED_PROMPT
record:r043_010,aspect:climate_detection,HAS_ASPECT
record:r043_010,esgpillar:e,HAS_PILLAR
record:r043_010,tone:action,HAS_TONE
record:r043_010,sentiment:neutral,HAS_SENTIMENT
record:r043_010,climatelabel:climate_d,HAS_CLIMATE_LABEL
record:r043_010,climatelabel:climate_specificity,HAS_CLIMATE_LABEL
record:r043_010,climatelabel:climate_commitment,HAS_CLIMATE_LABEL
record:r043_010,climatelabel:climate_sentiment,HAS_CLIMATE_LABEL
record:r043_010,climatelabel:climate_s,HAS_CLIMATE_LABEL
record:r043_011,company:vktr_ar_sr_2024,FROM_COMPANY
record:r043_011,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r043_011,prompt:tone_chain_of_thought_indonesian_md,USED_PROMPT
record:r043_011,aspect:climate_detection,HAS_ASPECT
record:r043_011,esgpillar:e,HAS_PILLAR
record:r043_011,tone:commitment,HAS_TONE
record:r043_011,sentiment:neutral,HAS_SENTIMENT
record:r043_011,climatelabel:climate_d,HAS_CLIMATE_LABEL
record:r043_011,climatelabel:climate_specificity,HAS_CLIMATE_LABEL
record:r043_011,climatelabel:climate_commitment,HAS_CLIMATE_LABEL
record:r043_011,climatelabel:climate_sentiment,HAS_CLIMATE_LABEL
record:r043_011,climatelabel:climate_s,HAS_CLIMATE_LABEL
record:r048_000,company:20250526113828_2025_05_26ptba_laporan_berkelanjutan113825,FROM_COMPANY
record:r048_000,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r048_000,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r048_000,aspect:climate_commitment,HAS_ASPECT
record:r048_000,esgpillar:e,HAS_PILLAR
record:r048_000,tone:commitment,HAS_TONE
record:r048_000,sentiment:neutral,HAS_SENTIMENT
record:r048_000,climatelabel:climate_commitment,HAS_CLIMATE_LABEL
record:r048_000,climatelabel:climate_detection,HAS_CLIMATE_LABEL
record:r048_000,climatelabel:governance,HAS_CLIMATE_LABEL
record:r048_001,company:20250526113828_2025_05_26ptba_laporan_berkelanjutan113825,FROM_COMPANY
record:r048_001,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r048_001,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r048_001,aspect:environmental_claims,HAS_ASPECT
