label,rule_tone,hybrid_error,tone_pred,sentiment_pred,ontology_alignment,greenwashing_index,ontology_path
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Unknown,,Unknown,Neutral,0.04756341502070427,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Unknown,,Unknown,Neutral,0.018806228414177895,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_2,Commitment,,Unknown,Neutral,-0.0022448115050792694,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_2,Commitment,,Unknown,Neutral,0.010350849479436874,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_2,Commitment,,Unknown,Neutral,0.00484282523393631,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_2,Commitment,,Unknown,Neutral,-0.0049661919474601746,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_2,Commitment,,Unknown,Neutral,-0.011950336396694183,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_3,Unknown,,Unknown,Neutral,-0.04976578801870346,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_4,Unknown,,Unknown,Neutral,-0.003691855352371931,0.0,Environmental → Emission Reduction
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_4,Unknown,,Unknown,Neutral,0.00310458242893219,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_5,Unknown,,Unknown,Neutral,0.016241103410720825,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_5,Unknown,,Unknown,Neutral,-0.009320474229753017,0.0,Environmental → Emission Reduction
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_5,Unknown,,Unknown,Neutral,0.02105347067117691,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_5,Unknown,,Unknown,Neutral,0.001187936868518591,0.0,Environmental → Emission Reduction; Governance → Compliance; General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_6,Unknown,,Unknown,Neutral,-0.013479368761181831,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_6,Unknown,,Unknown,Neutral,-0.01847808063030243,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_6,Unknown,,Unknown,Neutral,0.03324301168322563,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_6,Unknown,,Unknown,Neutral,0.003740922547876835,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_7,Commitment,,Unknown,Neutral,0.00495358370244503,0.0,Governance → Compliance
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_7,Commitment,,Unknown,Neutral,0.02696080505847931,0.0,Governance → Compliance
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_7,Commitment,,Unknown,Neutral,-0.07936806231737137,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_7,Commitment,,Unknown,Neutral,0.02435246855020523,0.0,Governance → Compliance
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_7,Commitment,,Unknown,Neutral,-0.04728153720498085,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_8,Unknown,,Unknown,Neutral,0.0029263151809573174,0.0,Environmental → Emission Reduction
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_8,Unknown,,Unknown,Neutral,0.046047281473875046,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_8,Unknown,,Unknown,Neutral,0.010842596180737019,0.0,Environmental → Emission Reduction
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_9,Commitment,,Commitment,Neutral,-0.040547795593738556,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_10,Commitment,,Commitment,Neutral,0.01630179025232792,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_11,Commitment,,Commitment,Neutral,0.02328115701675415,0.0,Social → Partnership; General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_11,Commitment,,Unknown,Neutral,0.004061263054609299,0.0,General → Misc
Indonet-Annual-Report-2022_pdf/batch_1/rec_1,Outcome,,Commitment,Neutral,-0.03009285032749176,0.0,Environmental → Energy Efficiency; General → Misc
Indonet-Annual-Report-2022_pdf/batch_1/rec_2,Commitment,,Unknown,Neutral,-0.03207836300134659,0.0,General → Misc
Indonet-Annual-Report-2022_pdf/batch_1/rec_3,Unknown,,Unknown,Neutral,-0.05763905867934227,0.0,General → Misc
Indonet-Annual-Report-2022_pdf/batch_1/rec_1,Unknown,,Unknown,Neutral,0.0037379227578639984,0.0,Environmental → Energy Efficiency; General → Misc
Indonet-Annual-Report-2022_pdf/batch_1/rec_2,Commitment,,Unknown,Positive,-0.010751396417617798,0.0,Social → Partnership; General → Misc
Indonet-Annual-Report-2022_pdf/batch_1/rec_3,Commitment,,Unknown,Neutral,-0.028390778228640556,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Unknown,,Unknown,Neutral,0.033126961439847946,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Unknown,,Unknown,Neutral,0.0384923480451107,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_2,Commitment,,Unknown,Neutral,0.023022480309009552,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_2,Commitment,,Unknown,Neutral,0.02342192828655243,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_2,Commitment,,Unknown,Neutral,0.007337385788559914,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_2,Commitment,,Unknown,Neutral,0.0017302799969911575,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_2,Commitment,,Unknown,Neutral,0.018684837967157364,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_3,Unknown,,Unknown,Neutral,0.05851104110479355,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_4,Unknown,,Unknown,Neutral,-0.000825611874461174,0.0,Social → Welfare; Governance → Compliance; General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_5,Unknown,,Unknown,Neutral,0.02131154015660286,0.0,Economic → Operational → Supply Chain; General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_6,Unknown,,Unknown,Neutral,0.04508800804615021,0.0,Environmental → Emission Reduction
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_6,Unknown,,Unknown,Neutral,-0.03202534839510918,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_7,Unknown,,Unknown,Neutral,-0.031185567378997803,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_7,Unknown,,Unknown,Neutral,0.001284679863601923,0.0,Environmental → Emission Reduction
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_7,Unknown,,Unknown,Neutral,0.007649623788893223,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_7,Unknown,,Unknown,Neutral,0.0014206431806087494,0.0,Environmental → Emission Reduction; Governance → Compliance; General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_8,Unknown,,Unknown,Neutral,-0.011644766665995121,0.0,Environmental → Emission Reduction
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_8,Unknown,,Unknown,Neutral,0.01881454512476921,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_8,Unknown,,Unknown,Neutral,-0.008604366332292557,0.0,Environmental → Emission Reduction
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_9,Commitment,,Unknown,Neutral,-0.01906830072402954,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_9,Commitment,,Unknown,Neutral,-0.023898515850305557,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_9,Commitment,,Unknown,Neutral,-0.0621962696313858,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_9,Commitment,,Unknown,Neutral,-0.014636572450399399,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_9,Commitment,,Unknown,Neutral,0.005241526290774345,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_9,Commitment,,Unknown,Neutral,-0.03007582202553749,0.0,Social → Welfare; General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_10,Unknown,,Unknown,Neutral,-0.029599955305457115,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_10,Unknown,,Unknown,Positive,-0.0020291879773139954,0.0,General → Misc
Indonet-Annual-Report-2022_pdf/batch_1/rec_1,Outcome,,Commitment,Neutral,-0.04451150819659233,0.0,Environmental → Energy Efficiency; General → Misc
Indonet-Annual-Report-2022_pdf/batch_1/rec_2,Commitment,,Unknown,Neutral,-0.02929086610674858,0.0,General → Misc
Indonet-Annual-Report-2022_pdf/batch_1/rec_3,Unknown,,Unknown,Neutral,0.013440378941595554,0.0,Governance → Transparency; General → Misc
Indonet-Annual-Report-2022_pdf/batch_1/rec_4,Unknown,,Unknown,Neutral,-0.039020393043756485,0.0,General → Misc
Indonet-Annual-Report-2022_pdf/batch_1/rec_5,Unknown,,Unknown,Positive,-0.03156299144029617,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Commitment,,Unknown,Neutral,-0.11673569679260254,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Commitment,,Unknown,Neutral,-0.061177775263786316,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Commitment,,Unknown,Neutral,-0.07852708548307419,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Commitment,,Unknown,Neutral,-0.04886256530880928,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Commitment,,Unknown,Neutral,-0.08476211130619049,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_2,Unknown,,Unknown,Neutral,0.053607597947120667,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_3,Unknown,,Unknown,Neutral,0.005748849827796221,0.0,Economic → Operational → Supply Chain; General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_4,Commitment,,Unknown,Neutral,0.028162237256765366,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_4,Commitment,,Unknown,Neutral,0.09052221477031708,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_4,Commitment,,Unknown,Neutral,0.08621994405984879,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_4,Commitment,,Unknown,Neutral,0.030353188514709473,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_4,Commitment,,Unknown,Neutral,0.036281704902648926,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_4,Commitment,,Unknown,Neutral,0.04447285085916519,0.0,Social → Welfare; General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_5,Unknown,,Unknown,Neutral,-0.06719513982534409,0.0,Environmental → Emission Reduction
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_5,Unknown,,Unknown,Neutral,-0.02795351855456829,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_6,Unknown,,Unknown,Neutral,-0.02444940060377121,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_6,Unknown,,Unknown,Neutral,-0.04061137139797211,0.0,Environmental → Emission Reduction
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_6,Unknown,,Unknown,Neutral,-0.007369866594672203,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_6,Unknown,,Unknown,Neutral,-0.030020445585250854,0.0,Environmental → Emission Reduction; Governance → Compliance; General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_7,Unknown,,Unknown,Neutral,0.009871028363704681,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_7,Unknown,,Unknown,Neutral,-0.0036357534117996693,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_7,Unknown,,Unknown,Neutral,-0.025494562461972237,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_8,Unknown,,Unknown,Neutral,-0.013964544981718063,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_8,Unknown,,Unknown,Neutral,-0.032981354743242264,0.0,Social → Welfare
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_9,Unknown,,Unknown,Neutral,-0.019701432436704636,0.0,Environmental → Emission Reduction
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_9,Unknown,,Unknown,Neutral,-0.005477234721183777,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_9,Unknown,,Unknown,Neutral,0.005653634667396545,0.0,Environmental → Emission Reduction
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_10,Action,,Unknown,Neutral,0.028678296133875847,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_10,Action,,Unknown,Neutral,0.04429291933774948,0.0,Governance → Compliance
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_10,Action,,Unknown,Neutral,0.03861258178949356,0.0,Governance → Compliance
danamon_2024_pdf/batch_1/rec_1,Unknown,,Unknown,Neutral,0.0022049015387892723,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_2,Unknown,,Unknown,Neutral,0.06250876188278198,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_3,Unknown,,Unknown,Neutral,-0.006621448323130608,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_3,Unknown,,Unknown,Neutral,0.0022313809022307396,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_4,Unknown,,Unknown,Neutral,0.00716856773942709,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_5,Unknown,,Unknown,Neutral,0.006803915370255709,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_6,Unknown,,Unknown,Neutral,-0.004414236173033714,0.0,Social → Education
danamon_2024_pdf/batch_1/rec_7,Unknown,,Unknown,Neutral,-0.024971481412649155,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_8,Unknown,,Unknown,Neutral,0.03681304305791855,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_9,Unknown,,Unknown,Neutral,0.03908819705247879,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_10,Unknown,,Unknown,Neutral,-0.08775979280471802,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_11,Unknown,,Unknown,Neutral,0.03421749919652939,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_12,Unknown,,Unknown,Neutral,0.020339930430054665,0.0,Governance → Strategy; General → Misc
danamon_2024_pdf/batch_1/rec_13,Action,,Action,Neutral,0.06485629826784134,0.0,Governance → Compliance; General → Misc
danamon_2024_pdf/batch_1/rec_14,Action,,Unknown,Positive,0.04035356268286705,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_14,Action,,Action,Positive,0.020345844328403473,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_15,Unknown,,Unknown,Neutral,0.02215520665049553,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_15,Unknown,,Unknown,Neutral,0.0672716423869133,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_16,Unknown,,Unknown,Neutral,-0.024474788457155228,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_16,Unknown,,Unknown,Neutral,-0.03845543414354324,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_17,Action,,Unknown,Neutral,-0.008255278691649437,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_17,Action,,Unknown,Neutral,-0.02770843915641308,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_17,Action,,Unknown,Neutral,-0.056062500923871994,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_18,Action,,Action,Neutral,-0.09288345277309418,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_19,Action,,Action,Neutral,-0.016979360952973366,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_20,Unknown,,Unknown,Neutral,0.08663161098957062,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_20,Unknown,,Unknown,Neutral,0.09868204593658447,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_21,Unknown,,Unknown,Neutral,0.012737177312374115,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_22,Unknown,,Unknown,Neutral,-0.05684337019920349,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_22,Unknown,,Unknown,Neutral,-0.05548480153083801,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_23,Unknown,,Unknown,Neutral,0.03437512367963791,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_23,Unknown,,Unknown,Neutral,0.054119132459163666,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_24,Unknown,,Unknown,Neutral,0.04335404187440872,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_24,Unknown,,Unknown,Neutral,0.041062887758016586,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_25,Unknown,,Unknown,Neutral,0.029252296313643456,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_26,Action,,Action,Neutral,0.010860765352845192,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_27,Unknown,,Unknown,Neutral,0.015447626821696758,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_28,Action,,Unknown,Neutral,-0.002061855047941208,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_28,Action,,Unknown,Neutral,0.0008957721292972565,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_29,Unknown,,Unknown,Neutral,0.06863746792078018,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_30,Action,,Action,Neutral,-0.01883779466152191,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_30,Action,,Unknown,Neutral,0.004693781957030296,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_31,Unknown,,Unknown,Neutral,0.037155631929636,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_32,Unknown,,Unknown,Neutral,-0.0030437111854553223,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_33,Unknown,,Unknown,Neutral,0.025736112147569656,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_34,Unknown,,Unknown,Neutral,0.003608671948313713,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_35,Unknown,,Unknown,Neutral,-0.026605453342199326,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_36,Unknown,,Unknown,Neutral,0.028014633804559708,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_37,Unknown,,Unknown,Neutral,0.06449832022190094,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_38,Unknown,,Unknown,Neutral,0.004699606914073229,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_39,Unknown,,Unknown,Neutral,-0.019852731376886368,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_39,Unknown,,Unknown,Neutral,-0.014647595584392548,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_40,Commitment,,Unknown,Neutral,-0.029345788061618805,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_40,Commitment,,Unknown,Neutral,-0.02784845419228077,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_41,Action,,Action,Neutral,0.03543955087661743,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_42,Unknown,,Unknown,Neutral,-0.02353491447865963,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_43,Commitment,,Commitment,Neutral,-0.015666324645280838,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_44,Unknown,,Unknown,Neutral,0.05649233236908913,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_45,Unknown,,Unknown,Neutral,0.05596008151769638,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_46,Unknown,,Unknown,Neutral,-0.03423254191875458,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_47,Commitment,,Commitment,Neutral,0.02038903906941414,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_47,Commitment,,Unknown,Neutral,0.01714198663830757,0.0,Environmental → Emission Reduction
danamon_2024_pdf/batch_1/rec_48,Unknown,,Unknown,Neutral,0.006782716140151024,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_49,Action,,Action,Neutral,-0.024820242077112198,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_50,Action,,Action,Neutral,0.015698110684752464,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_51,Unknown,,Unknown,Neutral,-0.025900283828377724,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_52,Unknown,,Unknown,Neutral,0.007909182459115982,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_53,Unknown,,Unknown,Neutral,0.0007948186248540878,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_54,Unknown,,Unknown,Neutral,-0.007314162328839302,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_55,Unknown,,Unknown,Neutral,-0.050526782870292664,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_56,Unknown,,Unknown,Neutral,0.031941331923007965,0.0,Governance → Compliance; General → Misc
danamon_2024_pdf/batch_1/rec_57,Unknown,,Unknown,Positive,0.017425507307052612,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_58,Unknown,,Unknown,Neutral,-0.009765870869159698,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_59,Unknown,,Unknown,Positive,-0.054630834609270096,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_60,Unknown,,Unknown,Neutral,0.009859643876552582,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_61,Unknown,,Unknown,Neutral,0.019252751022577286,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_62,Unknown,,Unknown,Neutral,-0.05543755739927292,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_63,Unknown,,Unknown,Neutral,0.11208409070968628,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_64,Unknown,,Unknown,Neutral,0.016140848398208618,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_64,Unknown,,Unknown,Neutral,-0.005232854746282101,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_65,Outcome,,Outcome,Neutral,-0.0074019599705934525,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_66,Unknown,,Unknown,Positive,0.04156801849603653,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_67,Unknown,,Unknown,Neutral,-0.02909865975379944,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_67,Unknown,,Unknown,Neutral,-0.05242355167865753,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_67,Unknown,,Unknown,Neutral,-0.0054480647668242455,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_68,Action,,Unknown,Positive,-0.03214510530233383,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_69,Action,,Action,Positive,-0.021284684538841248,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_69,Action,,Action,Positive,-0.034386467188596725,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_70,Commitment,,Commitment,Neutral,-0.0025263093411922455,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_71,Unknown,,Unknown,Neutral,0.0032168570905923843,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_72,Commitment,,Commitment,Neutral,-0.018324077129364014,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_73,Unknown,,Unknown,Neutral,-0.016988907009363174,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_73,Unknown,,Unknown,Neutral,-0.013967353850603104,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_73,Unknown,,Unknown,Neutral,-0.026769496500492096,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_74,Unknown,,Unknown,Neutral,-0.024389520287513733,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_75,Unknown,,Unknown,Neutral,0.026792258024215698,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_76,Unknown,,Unknown,Neutral,0.00047529861330986023,0.0,Governance → Compliance
danamon_2024_pdf/batch_1/rec_77,Unknown,,Unknown,Neutral,-0.031428541988134384,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_78,Unknown,,Unknown,Positive,-0.003550340887159109,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_79,Unknown,,Unknown,Neutral,0.0367758646607399,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_80,Commitment,,Commitment,Neutral,0.04531806334853172,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_81,Unknown,,Unknown,Neutral,-0.005023399367928505,0.0,Social → Worker Safety; Governance → Compliance
danamon_2024_pdf/batch_1/rec_82,Unknown,,Unknown,Neutral,-0.023734962567687035,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_83,Unknown,,Unknown,Neutral,-0.006784322205930948,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_84,Unknown,,Unknown,Neutral,0.00986026506870985,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_85,Unknown,,Unknown,Neutral,0.02506520226597786,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_86,Unknown,,Unknown,Neutral,0.018357926979660988,0.0,Governance → Compliance; General → Misc
danamon_2024_pdf/batch_1/rec_87,Unknown,,Unknown,Positive,-0.01859591156244278,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_88,Unknown,,Unknown,Neutral,0.03563904017210007,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_89,Unknown,,Unknown,Neutral,0.014267269521951675,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_90,Unknown,,Unknown,Neutral,0.013571920804679394,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_91,Unknown,,Unknown,Neutral,-0.008407860063016415,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_92,Unknown,,Unknown,Neutral,-0.04211999103426933,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_93,Unknown,,Unknown,Neutral,0.04675834998488426,0.0,Social → Worker Safety
danamon_2024_pdf/batch_1/rec_94,Unknown,,Unknown,Neutral,-0.006304191425442696,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_95,Unknown,,Unknown,Neutral,0.04032030701637268,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_96,Unknown,,Unknown,Neutral,-0.06763776391744614,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_97,Unknown,,Unknown,Neutral,-0.016415396705269814,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_98,Unknown,,Unknown,Neutral,-0.09300300478935242,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_99,Unknown,,Unknown,Neutral,0.025425605475902557,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_100,Unknown,,Unknown,Neutral,0.05365283787250519,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_101,Unknown,,Unknown,Neutral,0.032473720610141754,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_102,Unknown,,Unknown,Neutral,-0.0006171348504722118,0.0,Social → Education
danamon_2024_pdf/batch_1/rec_103,Unknown,,Unknown,Neutral,-0.05831752344965935,0.0,General → Misc
danamon_2024_pdf/batch_1/rec_104,Unknown,,Unknown,Neutral,0.0843205451965332,0.0,Governance → Compliance; General → Misc
danamon_2024_pdf/batch_1/rec_105,Unknown,,Unknown,Positive,0.02438931353390217,0.0,General → Misc
